Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,load,maspref,vmaspref,nfcp,nfcn,fii,icp,icn,nfc,ic
101,1,1,14,9,7,7,Slide32.bmp,4040,1,0,3,8,6,19,16,8,2,8
,,,,,,,,,,,,,,,,,,
101,1,1,11,6,8,8,Slide21.bmp,4662,1,2,0,8,6,19,16,8,2,8
,,,,,,,,,,,,,,,,,,
101,1,1,62,5,5,5,Slide28.bmp,9776,1,5,0,8,6,19,16,8,2,8
,,,,,,,,,,,,,,,,,,
102,1,1,27,17,3,3,Slide32.bmp,617,1,0,3,9,4,24,19,19,5,0
,,,,,,,,,,,,,,,,,,
102,1,1,10,14,2,2,Slide20.bmp,2546,1,2,0,9,4,24,19,19,5,0
,,,,,,,,,,,,,,,,,,
102,1,1,23,13,4,4,Slide22.bmp,2790,1,4,0,9,4,24,19,19,5,0
,,,,,,,,,,,,,,,,,,
102,1,1,14,9,4,4,Slide32.bmp,2401,2,0,6,9,4,24,19,19,5,0
,,,,,,,,,,,,,,,,,,
102,1,1,11,6,3,3,Slide21.bmp,2539,2,7,0,9,4,24,19,19,5,0
,,,,,,,,,,,,,,,,,,
102,1,1,37,5,5,5,Slide25.bmp,24263,2,5,0,9,4,24,19,19,5,0
,,,,,,,,,,,,,,,,,,
103,1,1,66,41,2,2,Slide32.bmp,872,2,0,8,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
103,1,1,49,38,8,8,Slide26.bmp,6094,2,8,0,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
103,1,1,23,37,4,4,Slide22.bmp,7025,2,4,0,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
103,1,1,53,33,2,2,Slide32.bmp,1233,4,0,2,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
103,1,1,36,30,7,7,Slide24.bmp,7114,4,7,0,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
103,1,1,10,29,4,4,Slide20.bmp,7960,4,4,0,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
103,1,1,27,17,9,9,Slide32.bmp,1387,6,0,9,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
103,1,1,50,14,2,2,Slide27.bmp,2315,6,8,0,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
103,1,1,24,13,2,2,Slide23.bmp,2956,6,8,0,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
103,1,1,14,9,9,9,Slide32.bmp,2967,1,0,1,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
103,1,1,62,6,8,8,Slide28.bmp,4016,1,8,0,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
103,1,1,63,5,3,3,Slide29.bmp,17846,1,7,0,7,6,9,11,19,1,-8
,,,,,,,,,,,,,,,,,,
104,1,1,66,41,4,4,Slide32.bmp,2258,6,0,6,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,50,38,4,4,Slide27.bmp,3777,6,6,0,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,10,37,3,3,Slide20.bmp,7820,6,3,0,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,53,33,6,6,Slide32.bmp,2577,7,0,6,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,63,30,3,3,Slide29.bmp,3064,7,7,0,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,24,29,3,3,Slide23.bmp,6779,7,7,0,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,40,25,3,3,Slide32.bmp,2070,2,0,7,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,37,22,4,4,Slide25.bmp,6819,2,6,0,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,23,21,4,4,Slide22.bmp,4076,2,4,0,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,27,17,6,6,Slide32.bmp,1992,1,0,6,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,36,14,5,5,Slide24.bmp,9787,1,5,0,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,11,13,6,6,Slide21.bmp,10595,1,4,0,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,14,9,6,6,Slide32.bmp,8267,4,0,4,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,49,6,7,7,Slide26.bmp,6614,4,7,0,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
104,1,1,62,5,7,7,Slide28.bmp,21180,4,7,0,10,5,20,14,15,5,-1
,,,,,,,,,,,,,,,,,,
105,1,1,66,41,1,1,Slide32.bmp,610,2,0,9,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
105,1,1,36,38,8,8,Slide24.bmp,1751,2,8,0,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
105,1,1,24,37,9,9,Slide23.bmp,4557,2,1,0,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
105,1,1,53,33,3,3,Slide32.bmp,2571,6,0,3,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
105,1,1,37,30,1,1,Slide25.bmp,3981,6,9,0,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
105,1,1,63,29,1,1,Slide29.bmp,1805,6,9,0,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
105,1,1,40,25,1,1,Slide32.bmp,704,1,0,9,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
105,1,1,10,22,2,2,Slide20.bmp,3671,1,2,0,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
105,1,1,62,21,9,9,Slide28.bmp,10809,1,9,0,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
105,1,1,27,17,2,2,Slide32.bmp,2705,4,0,2,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
105,1,1,49,14,8,8,Slide26.bmp,9215,4,8,0,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
105,1,1,11,13,1,1,Slide21.bmp,11131,4,9,0,13,3,25,14,23,10,-9
,,,,,,,,,,,,,,,,,,
106,1,1,66,41,2,2,Slide32.bmp,484,2,0,8,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
106,1,1,62,38,9,9,Slide28.bmp,2353,2,9,0,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
106,1,1,24,37,4,4,Slide23.bmp,3462,2,6,0,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
106,1,1,40,25,6,6,Slide32.bmp,1806,6,0,4,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
106,1,1,10,22,6,6,Slide20.bmp,5358,6,6,0,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
106,1,1,36,21,9,9,Slide24.bmp,3113,6,9,0,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
106,1,1,27,17,8,8,Slide32.bmp,1869,1,0,8,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
106,1,1,23,14,8,8,Slide22.bmp,4412,1,8,0,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
106,1,1,50,13,4,4,Slide27.bmp,4142,1,6,0,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
106,1,1,14,9,2,2,Slide32.bmp,1659,4,0,8,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
106,1,1,37,6,3,3,Slide25.bmp,4385,4,7,0,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
106,1,1,63,5,2,2,Slide29.bmp,5504,4,8,0,6,5,22,17,14,1,3
,,,,,,,,,,,,,,,,,,
107,1,1,53,33,8,8,Slide32.bmp,2672,1,0,8,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
107,1,1,63,30,1,1,Slide29.bmp,2125,1,9,0,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
107,1,1,11,29,5,5,Slide21.bmp,3686,1,5,0,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
107,1,1,40,25,5,5,Slide32.bmp,672,4,0,5,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
107,1,1,49,22,5,5,Slide26.bmp,1524,4,5,0,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
107,1,1,36,21,5,5,Slide24.bmp,3871,4,5,0,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
107,1,1,27,17,5,5,Slide32.bmp,3683,2,0,5,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
107,1,1,24,14,3,3,Slide23.bmp,4475,2,7,0,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
107,1,1,50,13,5,5,Slide27.bmp,3487,2,5,0,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
107,1,1,14,9,1,1,Slide32.bmp,2734,6,0,9,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
107,1,1,10,6,5,5,Slide20.bmp,2082,6,5,0,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
107,1,1,62,5,5,5,Slide28.bmp,6792,6,5,0,6,8,17,15,9,-2,6
,,,,,,,,,,,,,,,,,,
108,1,1,66,41,4,4,Slide32.bmp,2230,1,0,6,7,7,22,13,16,0,-3
,,,,,,,,,,,,,,,,,,
108,1,1,10,38,2,2,Slide20.bmp,4492,1,2,0,7,7,22,13,16,0,-3
,,,,,,,,,,,,,,,,,,
108,1,1,49,37,9,9,Slide26.bmp,4370,1,9,0,7,7,22,13,16,0,-3
,,,,,,,,,,,,,,,,,,
108,1,1,27,17,8,8,Slide32.bmp,3749,2,0,8,7,7,22,13,16,0,-3
,,,,,,,,,,,,,,,,,,
108,1,1,36,14,7,7,Slide24.bmp,8133,2,7,0,7,7,22,13,16,0,-3
,,,,,,,,,,,,,,,,,,
108,1,1,23,13,4,4,Slide22.bmp,6559,2,4,0,7,7,22,13,16,0,-3
,,,,,,,,,,,,,,,,,,
108,1,1,14,9,7,7,Slide32.bmp,5478,4,0,3,7,7,22,13,16,0,-3
,,,,,,,,,,,,,,,,,,
108,1,1,62,6,9,9,Slide28.bmp,4810,4,9,0,7,7,22,13,16,0,-3
,,,,,,,,,,,,,,,,,,
108,1,1,37,5,1,1,Slide25.bmp,6751,4,9,0,7,7,22,13,16,0,-3
,,,,,,,,,,,,,,,,,,
109,1,1,66,41,2,2,Slide32.bmp,1074,1,0,8,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,62,38,9,9,Slide28.bmp,2814,1,9,0,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,10,37,1,1,Slide20.bmp,2253,1,1,0,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,53,33,7,7,Slide32.bmp,1745,7,0,7,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,63,30,2,2,Slide29.bmp,5255,7,8,0,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,50,29,8,8,Slide27.bmp,6205,7,2,0,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,40,25,2,2,Slide32.bmp,3637,2,0,8,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,23,22,2,2,Slide22.bmp,7072,2,2,0,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,36,21,7,7,Slide24.bmp,5536,2,7,0,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,27,17,9,9,Slide32.bmp,1916,4,0,9,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,37,14,8,8,Slide25.bmp,5531,4,2,0,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,11,13,9,9,Slide21.bmp,3459,4,1,0,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,14,9,1,1,Slide32.bmp,2764,6,0,9,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,24,6,8,8,Slide23.bmp,6434,6,2,0,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
109,1,1,49,5,8,8,Slide26.bmp,14981,6,8,0,7,4,17,19,10,3,9
,,,,,,,,,,,,,,,,,,
110,1,1,66,41,3,3,Slide32.bmp,1885,6,0,7,10,6,21,14,16,4,-2
,,,,,,,,,,,,,,,,,,
110,1,1,49,38,4,4,Slide26.bmp,2827,6,4,0,10,6,21,14,16,4,-2
,,,,,,,,,,,,,,,,,,
110,1,1,11,37,2,2,Slide21.bmp,3739,6,8,0,10,6,21,14,16,4,-2
,,,,,,,,,,,,,,,,,,
110,1,1,53,33,6,6,Slide32.bmp,2038,1,0,6,10,6,21,14,16,4,-2
,,,,,,,,,,,,,,,,,,
110,1,1,36,30,8,8,Slide24.bmp,4033,1,8,0,10,6,21,14,16,4,-2
,,,,,,,,,,,,,,,,,,
110,1,1,62,29,8,8,Slide28.bmp,3917,1,8,0,10,6,21,14,16,4,-2
,,,,,,,,,,,,,,,,,,
110,1,1,40,25,3,3,Slide32.bmp,712,2,0,7,10,6,21,14,16,4,-2
,,,,,,,,,,,,,,,,,,
110,1,1,23,22,3,3,Slide22.bmp,4142,2,3,0,10,6,21,14,16,4,-2
,,,,,,,,,,,,,,,,,,
110,1,1,63,21,5,5,Slide29.bmp,3761,2,5,0,10,6,21,14,16,4,-2
,,,,,,,,,,,,,,,,,,
111,1,1,66,41,2,2,Slide32.bmp,1301,6,0,8,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
111,1,1,49,38,3,3,Slide26.bmp,4879,6,3,0,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
111,1,1,37,37,2,2,Slide25.bmp,2414,6,8,0,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
111,1,1,53,33,9,9,Slide32.bmp,1692,1,0,9,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
111,1,1,23,30,2,2,Slide22.bmp,2458,1,2,0,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
111,1,1,62,29,7,7,Slide28.bmp,4657,1,7,0,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
111,1,1,40,25,5,5,Slide32.bmp,1303,4,0,5,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
111,1,1,36,22,5,5,Slide24.bmp,10620,4,5,0,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
111,1,1,50,21,3,3,Slide27.bmp,5823,4,7,0,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
111,1,1,14,9,1,1,Slide32.bmp,2753,2,0,9,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
111,1,1,24,6,1,1,Slide23.bmp,6083,2,9,0,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
111,1,1,11,5,9,9,Slide21.bmp,6634,2,1,0,8,6,24,22,6,2,16
,,,,,,,,,,,,,,,,,,
112,1,1,66,41,8,8,Slide32.bmp,660,4,0,2,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
112,1,1,36,38,5,5,Slide24.bmp,3269,4,5,0,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
112,1,1,49,37,7,7,Slide26.bmp,6248,4,7,0,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
112,1,1,40,25,8,8,Slide32.bmp,634,6,0,2,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
112,1,1,63,22,5,5,Slide29.bmp,5251,6,5,0,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
112,1,1,50,21,8,8,Slide27.bmp,6117,6,2,0,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
112,1,1,27,17,4,4,Slide32.bmp,2758,1,0,4,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
112,1,1,62,14,6,6,Slide28.bmp,4418,1,6,0,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
112,1,1,24,13,2,2,Slide23.bmp,18371,1,8,0,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
112,1,1,14,9,9,9,Slide32.bmp,4752,2,0,1,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
112,1,1,23,6,1,1,Slide22.bmp,4218,2,1,0,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
112,1,1,37,5,9,9,Slide25.bmp,7076,2,1,0,9,4,16,17,13,5,4
,,,,,,,,,,,,,,,,,,
113,1,1,66,41,3,3,Slide32.bmp,1955,4,0,7,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
113,1,1,11,38,2,2,Slide21.bmp,3504,4,8,0,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
113,1,1,23,37,5,5,Slide22.bmp,2905,4,5,0,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
113,1,1,40,25,3,3,Slide32.bmp,2492,1,0,7,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
113,1,1,62,22,7,7,Slide28.bmp,7332,1,7,0,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
113,1,1,63,21,2,2,Slide29.bmp,5825,1,8,0,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
113,1,1,27,17,8,8,Slide32.bmp,2061,2,0,8,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
113,1,1,50,14,5,5,Slide27.bmp,4208,2,5,0,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
113,1,1,37,13,5,5,Slide25.bmp,3911,2,5,0,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
113,1,1,14,9,6,6,Slide32.bmp,3883,7,0,4,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
113,1,1,36,6,7,7,Slide24.bmp,6000,7,7,0,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
113,1,1,10,5,4,4,Slide20.bmp,10272,7,4,0,7,7,21,20,10,0,10
,,,,,,,,,,,,,,,,,,
114,1,1,66,41,1,1,Slide32.bmp,2756,4,0,9,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,63,38,2,2,Slide29.bmp,4922,4,8,0,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,11,37,8,8,Slide21.bmp,3912,4,2,0,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,53,33,8,8,Slide32.bmp,993,1,0,8,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,10,30,3,3,Slide20.bmp,4272,1,3,0,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,50,29,4,4,Slide27.bmp,10676,1,6,0,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,40,25,5,5,Slide32.bmp,2446,6,0,5,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,23,22,4,4,Slide22.bmp,8542,6,4,0,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,49,21,5,5,Slide26.bmp,5200,6,5,0,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,27,17,8,8,Slide32.bmp,1734,7,0,8,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,24,14,7,7,Slide23.bmp,3609,7,3,0,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,36,13,6,6,Slide24.bmp,9971,7,6,0,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,14,9,6,6,Slide32.bmp,5001,2,0,4,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,62,6,3,3,Slide28.bmp,8066,2,3,0,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
114,1,1,37,5,7,7,Slide25.bmp,9420,2,3,0,9,4,19,20,11,5,9
,,,,,,,,,,,,,,,,,,
115,1,1,66,41,7,7,Slide32.bmp,1570,4,0,3,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
115,1,1,62,38,5,5,Slide28.bmp,1923,4,5,0,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
115,1,1,63,37,2,2,Slide29.bmp,2127,4,8,0,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
115,1,1,40,25,3,3,Slide32.bmp,2671,2,0,7,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
115,1,1,50,22,3,3,Slide27.bmp,4301,2,7,0,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
115,1,1,23,21,4,4,Slide22.bmp,3362,2,4,0,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
115,1,1,27,17,3,3,Slide32.bmp,2919,1,0,3,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
115,1,1,11,14,5,5,Slide21.bmp,2654,1,5,0,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
115,1,1,36,13,4,4,Slide24.bmp,3828,1,4,0,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
115,1,1,14,9,9,9,Slide32.bmp,5775,6,0,1,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
115,1,1,49,6,7,7,Slide26.bmp,3819,6,7,0,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
115,1,1,37,5,6,6,Slide25.bmp,9443,6,4,0,9,6,17,16,10,3,6
,,,,,,,,,,,,,,,,,,
116,1,1,66,41,5,5,Slide32.bmp,2822,7,0,5,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,36,38,5,5,Slide24.bmp,10221,7,5,0,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,49,37,7,7,Slide26.bmp,3713,7,7,0,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,53,33,7,7,Slide32.bmp,1734,1,0,7,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,11,30,6,6,Slide21.bmp,8640,1,4,0,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,23,29,5,5,Slide22.bmp,5970,1,5,0,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,40,25,5,5,Slide32.bmp,505,6,0,5,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,62,22,7,7,Slide28.bmp,3305,6,7,0,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,24,21,5,5,Slide23.bmp,4346,6,5,0,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,27,17,4,4,Slide32.bmp,2871,2,0,4,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,10,14,5,5,Slide20.bmp,5765,2,5,0,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,50,13,3,3,Slide27.bmp,3130,2,7,0,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,14,9,3,3,Slide32.bmp,4226,4,0,7,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,63,6,4,4,Slide29.bmp,9797,4,6,0,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
116,1,1,37,5,3,3,Slide25.bmp,12913,4,7,0,9,5,15,20,11,4,9
,,,,,,,,,,,,,,,,,,
117,1,1,66,41,3,3,Slide32.bmp,691,4,0,7,9,3,12,15,14,6,1
,,,,,,,,,,,,,,,,,,
117,1,1,23,38,4,4,Slide22.bmp,4419,4,4,0,9,3,12,15,14,6,1
,,,,,,,,,,,,,,,,,,
117,1,1,11,37,4,4,Slide21.bmp,3151,4,6,0,9,3,12,15,14,6,1
,,,,,,,,,,,,,,,,,,
117,1,1,40,25,5,5,Slide32.bmp,462,1,0,5,9,3,12,15,14,6,1
,,,,,,,,,,,,,,,,,,
117,1,1,62,22,5,5,Slide28.bmp,5501,1,5,0,9,3,12,15,14,6,1
,,,,,,,,,,,,,,,,,,
117,1,1,24,21,5,5,Slide23.bmp,7706,1,5,0,9,3,12,15,14,6,1
,,,,,,,,,,,,,,,,,,
117,1,1,27,17,6,6,Slide32.bmp,2885,2,0,6,9,3,12,15,14,6,1
,,,,,,,,,,,,,,,,,,
117,1,1,36,14,8,8,Slide24.bmp,3982,2,8,0,9,3,12,15,14,6,1
,,,,,,,,,,,,,,,,,,
117,1,1,10,13,2,2,Slide20.bmp,2778,2,2,0,9,3,12,15,14,6,1
,,,,,,,,,,,,,,,,,,
118,1,1,66,41,4,4,Slide32.bmp,1934,2,0,6,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,11,38,1,1,Slide21.bmp,3573,2,9,0,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,62,37,8,8,Slide28.bmp,4497,2,8,0,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,53,33,9,9,Slide32.bmp,3317,7,0,9,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,49,30,9,9,Slide26.bmp,3705,7,9,0,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,23,29,5,5,Slide22.bmp,12425,7,5,0,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,40,25,2,2,Slide32.bmp,1312,6,0,8,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,10,22,2,2,Slide20.bmp,7683,6,2,0,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,63,21,5,5,Slide29.bmp,16348,6,5,0,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,27,17,9,9,Slide32.bmp,3885,1,0,9,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,24,14,1,1,Slide23.bmp,14125,1,9,0,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,50,13,8,8,Slide27.bmp,12747,1,2,0,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,14,9,3,3,Slide32.bmp,8831,4,0,7,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,37,6,2,2,Slide25.bmp,18634,4,8,0,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
118,1,1,36,5,5,5,Slide24.bmp,14103,4,5,0,6,4,21,13,16,2,-3
,,,,,,,,,,,,,,,,,,
119,1,1,66,41,1,1,Slide32.bmp,742,4,0,9,6,5,16,24,6,1,18
,,,,,,,,,,,,,,,,,,
119,1,1,10,38,4,4,Slide20.bmp,2520,4,4,0,6,5,16,24,6,1,18
,,,,,,,,,,,,,,,,,,
119,1,1,37,37,2,2,Slide25.bmp,4499,4,8,0,6,5,16,24,6,1,18
,,,,,,,,,,,,,,,,,,
119,1,1,40,25,1,1,Slide32.bmp,816,1,0,9,6,5,16,24,6,1,18
,,,,,,,,,,,,,,,,,,
119,1,1,23,22,4,4,Slide22.bmp,9542,1,4,0,6,5,16,24,6,1,18
,,,,,,,,,,,,,,,,,,
119,1,1,49,21,7,7,Slide26.bmp,19628,1,7,0,6,5,16,24,6,1,18
,,,,,,,,,,,,,,,,,,
