Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,Correct
29,1,1,10,20,9,9,mfaces\Slide7.bmp,1140,FALSE
29,1,1,11,24,1,1,mfaces\Slide8.bmp,1141,TRUE
29,1,1,12,9,9,9,mfaces\Slide9.bmp,666,FALSE
29,1,1,13,18,1,1,mfaces\Slide10.bmp,891,TRUE
29,1,1,14,19,1,1,mfaces\Slide11.bmp,1942,TRUE
29,1,1,15,15,9,9,mfaces\Slide12.bmp,1102,FALSE
29,1,1,16,8,1,1,mfaces\Slide13.bmp,764,TRUE
29,1,1,17,5,9,9,mfaces\Slide14.bmp,882,FALSE
29,1,1,18,10,1,1,mfaces\Slide15.bmp,1139,TRUE
29,1,1,19,11,1,1,mfaces\Slide16.bmp,1143,TRUE
29,1,1,20,16,1,1,mfaces\Slide17.bmp,954,TRUE
29,1,1,21,23,1,1,mfaces\Slide18.bmp,1602,TRUE
29,1,1,22,13,1,1,mfaces\Slide19.bmp,1021,TRUE
29,1,1,23,22,9,9,mfaces\Slide20.bmp,1709,FALSE
29,1,1,26,25,57,SPACE,instructionfollowup\Slide4.bmp,3503,TRUE
29,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,5883,TRUE
29,1,1,51,70,9,9,mfaces\Slide1.bmp,1057,FALSE
29,1,1,52,55,1,1,mfaces\Slide2.bmp,1135,TRUE
29,1,1,53,53,9,9,mfaces\Slide3.bmp,1605,FALSE
29,1,1,54,63,1,1,mfaces\Slide4.bmp,900,TRUE
29,1,1,55,67,9,9,mfaces\Slide5.bmp,843,FALSE
29,1,1,56,59,1,1,mfaces\Slide6.bmp,1176,TRUE
29,1,1,57,54,-1,-1,mfaces\Slide7.bmp,2001,FALSE
29,1,1,58,60,1,1,mfaces\Slide8.bmp,1091,TRUE
29,1,1,59,52,9,9,mfaces\Slide9.bmp,1369,FALSE
29,1,1,60,65,1,1,mfaces\Slide10.bmp,754,TRUE
29,1,1,61,69,1,1,mfaces\Slide11.bmp,969,TRUE
29,1,1,62,58,9,9,mfaces\Slide12.bmp,1045,FALSE
29,1,1,63,56,1,1,mfaces\Slide13.bmp,1105,TRUE
29,1,1,64,64,9,9,mfaces\Slide14.bmp,1050,FALSE
29,1,1,65,61,1,1,mfaces\Slide15.bmp,1008,TRUE
29,1,1,66,62,9,9,mfaces\Slide16.bmp,1068,FALSE
29,1,1,67,57,1,1,mfaces\Slide17.bmp,1226,TRUE
29,1,1,68,51,-1,-1,mfaces\Slide18.bmp,2001,FALSE
29,1,1,69,66,1,1,mfaces\Slide19.bmp,1146,TRUE
29,1,1,70,68,9,9,mfaces\Slide20.bmp,967,FALSE
29,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,2549,TRUE
29,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,33838,TRUE
29,1,1,119,99,4,4,Slide32.bmp,3606,FALSE
29,1,1,122,102,3,3,Slide32.bmp,224,FALSE
29,1,1,125,105,2,2,Slide32.bmp,239,FALSE
29,1,1,128,108,7,7,Slide32.bmp,245,FALSE
29,1,1,131,111,3,3,Slide32.bmp,338,FALSE
29,1,1,134,114,5,5,Slide32.bmp,839,FALSE
29,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,1812,TRUE
29,1,1,136,116,3,3,surveys\Slide2.bmp,4326,TRUE
29,1,1,137,117,1,1,surveys\Slide3.bmp,2071,TRUE
29,1,1,138,118,1,1,surveys\Slide4.bmp,1627,TRUE
29,1,1,139,119,2,2,surveys\Slide5.bmp,1371,FALSE
29,1,1,140,120,1,1,surveys\Slide6.bmp,1279,TRUE
29,1,1,141,121,1,1,surveys\Slide7.bmp,979,TRUE
29,1,1,142,122,2,2,surveys\Slide8.bmp,1059,FALSE
29,1,1,143,123,3,3,surveys\Slide9.bmp,1050,FALSE
29,1,1,144,124,3,3,surveys\Slide10.bmp,1027,FALSE
29,1,1,145,125,57,SPACE,surveys\Slide11.bmp,7597,TRUE
29,1,1,146,126,3,3,surveys\Slide12.bmp,7410,FALSE
29,1,1,147,127,5,5,surveys\Slide13.bmp,13874,FALSE
29,1,1,148,128,6,6,surveys\Slide14.bmp,3786,FALSE
29,1,1,149,129,2,2,surveys\Slide15.bmp,4679,FALSE
29,1,1,150,130,3,3,surveys\Slide16.bmp,4283,FALSE
29,1,1,151,131,4,4,surveys\Slide17.bmp,4061,FALSE
29,1,1,152,132,5,5,surveys\Slide18.bmp,5044,FALSE
29,1,1,153,133,4,4,surveys\Slide19.bmp,3722,FALSE
29,1,1,154,134,5,5,surveys\Slide20.bmp,5248,FALSE
29,1,1,155,135,5,5,surveys\Slide21.bmp,10029,FALSE
29,1,1,156,136,57,SPACE,surveys\Slide22.bmp,5798,TRUE
29,1,1,157,137,2,2,surveys\Slide23.bmp,8748,FALSE
29,1,1,158,138,3,3,surveys\Slide24.bmp,6498,FALSE
29,1,1,159,139,3,3,surveys\Slide25.bmp,3450,FALSE
29,1,1,160,140,6,6,surveys\Slide26.bmp,10192,FALSE
29,1,1,161,141,5,5,surveys\Slide27.bmp,3640,FALSE
29,1,1,162,142,4,4,surveys\Slide28.bmp,3388,FALSE
29,1,1,163,143,4,4,surveys\Slide29.bmp,6105,FALSE
29,1,1,164,144,3,3,surveys\Slide30.bmp,7086,FALSE
29,1,1,165,145,2,2,surveys\Slide31.bmp,3491,FALSE
29,1,1,166,146,57,SPACE,surveys\Slide32.bmp,1241,TRUE
29,1,1,167,147,-1,19,What is your age (in years)?,3400,TRUE
29,1,1,168,148,2,2,surveys\Slide34.bmp,1382,FALSE
29,1,1,169,149,1,1,surveys\Slide35.bmp,2371,TRUE
29,1,1,170,150,1,1,surveys\Slide36.bmp,1533,TRUE
29,1,1,178,151,57,SPACE,Please see experimenter,905516,TRUE
30,1,1,1,1,37,K,Please wait for instructions,788,TRUE
30,1,1,2,2,37,K,instructionfollowup\Slide1.bmp,2891,TRUE
30,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,605,FALSE
30,1,1,3,4,36,J,instructionfollowup\Slide3.bmp,2993,TRUE
30,1,1,4,24,9,9,mfaces\Slide1.bmp,1669,FALSE
30,1,1,5,7,9,9,mfaces\Slide2.bmp,1009,FALSE
30,1,1,6,9,9,9,mfaces\Slide3.bmp,796,FALSE
30,1,1,7,13,9,9,mfaces\Slide4.bmp,853,FALSE
30,1,1,8,14,9,9,mfaces\Slide5.bmp,630,FALSE
30,1,1,9,5,1,1,mfaces\Slide6.bmp,1661,TRUE
30,1,1,10,22,9,9,mfaces\Slide7.bmp,1515,FALSE
30,1,1,11,6,9,9,mfaces\Slide8.bmp,1062,FALSE
30,1,1,12,17,9,9,mfaces\Slide9.bmp,859,FALSE
30,1,1,13,15,1,1,mfaces\Slide10.bmp,765,TRUE
30,1,1,14,12,1,1,mfaces\Slide11.bmp,1540,TRUE
30,1,1,15,18,9,9,mfaces\Slide12.bmp,757,FALSE
30,1,1,16,21,9,9,mfaces\Slide13.bmp,1390,FALSE
30,1,1,17,10,9,9,mfaces\Slide14.bmp,1666,FALSE
30,1,1,18,23,9,9,mfaces\Slide15.bmp,1592,FALSE
30,1,1,19,8,9,9,mfaces\Slide16.bmp,897,FALSE
30,1,1,20,19,1,1,mfaces\Slide17.bmp,634,TRUE
30,1,1,21,11,9,9,mfaces\Slide18.bmp,812,FALSE
30,1,1,22,16,9,9,mfaces\Slide19.bmp,909,FALSE
30,1,1,23,20,9,9,mfaces\Slide20.bmp,992,FALSE
30,1,1,26,25,23,I,instructionfollowup\Slide4.bmp,147,TRUE
30,1,1,2,50,49,N,instructionfollowup\Slide5.bmp,800,TRUE
30,1,1,51,70,9,9,mfaces\Slide1.bmp,822,FALSE
30,1,1,52,59,1,1,mfaces\Slide2.bmp,991,TRUE
30,1,1,53,51,9,9,mfaces\Slide3.bmp,1006,FALSE
30,1,1,54,64,1,1,mfaces\Slide4.bmp,1134,TRUE
30,1,1,55,53,9,9,mfaces\Slide5.bmp,707,FALSE
30,1,1,56,66,1,1,mfaces\Slide6.bmp,1438,TRUE
30,1,1,57,55,9,9,mfaces\Slide7.bmp,902,FALSE
30,1,1,58,68,1,1,mfaces\Slide8.bmp,970,TRUE
30,1,1,59,69,9,9,mfaces\Slide9.bmp,740,FALSE
30,1,1,60,67,1,1,mfaces\Slide10.bmp,731,TRUE
30,1,1,61,60,9,9,mfaces\Slide11.bmp,1381,FALSE
30,1,1,62,58,9,9,mfaces\Slide12.bmp,567,FALSE
30,1,1,63,57,9,9,mfaces\Slide13.bmp,854,FALSE
30,1,1,64,56,9,9,mfaces\Slide14.bmp,1282,FALSE
30,1,1,65,63,9,9,mfaces\Slide15.bmp,506,FALSE
30,1,1,66,52,1,1,mfaces\Slide16.bmp,1038,TRUE
30,1,1,67,61,9,9,mfaces\Slide17.bmp,1207,FALSE
30,1,1,68,65,9,9,mfaces\Slide18.bmp,886,FALSE
30,1,1,69,54,1,1,mfaces\Slide19.bmp,1055,TRUE
30,1,1,70,62,1,1,mfaces\Slide20.bmp,536,TRUE
30,1,1,26,71,9,9,instructionfollowup\Slide4.bmp,285,TRUE
30,1,1,135,96,34,G,instructionfollowup\Slide8.bmp,1672,TRUE
30,1,1,119,99,1,1,Slide32.bmp,419,TRUE
30,1,1,122,102,7,7,Slide32.bmp,278,FALSE
30,1,1,125,105,3,3,Slide32.bmp,300,FALSE
30,1,1,128,108,7,7,Slide32.bmp,631,FALSE
30,1,1,131,111,1,1,Slide32.bmp,876,TRUE
30,1,1,134,114,4,4,Slide32.bmp,1433,FALSE
30,1,1,135,115,32,D,instructionfollowup\Slide9.bmp,700,TRUE
30,1,1,136,116,45,X,surveys\Slide2.bmp,2859,TRUE
30,1,1,137,117,1,1,surveys\Slide3.bmp,1696,TRUE
30,1,1,138,118,1,1,surveys\Slide4.bmp,1500,TRUE
30,1,1,139,119,1,1,surveys\Slide5.bmp,1213,TRUE
30,1,1,140,120,1,1,surveys\Slide6.bmp,1201,TRUE
30,1,1,141,121,1,1,surveys\Slide7.bmp,827,TRUE
30,1,1,142,122,3,3,surveys\Slide8.bmp,1715,FALSE
30,1,1,143,123,2,2,surveys\Slide9.bmp,1406,FALSE
30,1,1,144,124,2,2,surveys\Slide10.bmp,1215,FALSE
30,1,1,145,125,34,G,surveys\Slide11.bmp,2992,TRUE
30,1,1,146,126,3,3,surveys\Slide12.bmp,11592,FALSE
30,1,1,147,127,6,6,surveys\Slide13.bmp,6108,FALSE
30,1,1,148,128,6,6,surveys\Slide14.bmp,6925,FALSE
30,1,1,149,129,1,1,surveys\Slide15.bmp,4773,TRUE
30,1,1,150,130,5,5,surveys\Slide16.bmp,7198,FALSE
30,1,1,151,131,4,4,surveys\Slide17.bmp,8873,FALSE
30,1,1,152,132,6,6,surveys\Slide18.bmp,7096,FALSE
30,1,1,153,133,6,6,surveys\Slide19.bmp,5461,FALSE
30,1,1,154,134,2,2,surveys\Slide20.bmp,5808,FALSE
30,1,1,155,135,2,2,surveys\Slide21.bmp,14391,FALSE
30,1,1,156,136,35,H,surveys\Slide22.bmp,2480,TRUE
30,1,1,157,137,2,2,surveys\Slide23.bmp,8577,FALSE
30,1,1,158,138,2,2,surveys\Slide24.bmp,13556,FALSE
30,1,1,159,139,2,2,surveys\Slide25.bmp,5739,FALSE
30,1,1,160,140,6,6,surveys\Slide26.bmp,4922,FALSE
30,1,1,161,141,6,6,surveys\Slide27.bmp,5357,FALSE
30,1,1,162,142,3,3,surveys\Slide28.bmp,6235,FALSE
30,1,1,163,143,5,5,surveys\Slide29.bmp,8212,FALSE
30,1,1,164,144,3,3,surveys\Slide30.bmp,8185,FALSE
30,1,1,165,145,2,2,surveys\Slide31.bmp,5856,FALSE
30,1,1,166,146,33,F,surveys\Slide32.bmp,1260,TRUE
30,1,1,167,147,-1,19,What is your age (in years)?,3315,TRUE
30,1,1,168,148,1,1,surveys\Slide34.bmp,1474,TRUE
30,1,1,169,149,1,1,surveys\Slide35.bmp,1724,TRUE
30,1,1,170,150,1,1,surveys\Slide36.bmp,1462,TRUE
30,1,1,178,151,57,SPACE,Please see experimenter,325130,TRUE
31,1,1,1,1,80,NUMPAD2,Please wait for instructions,2288,TRUE
31,1,1,2,2,57,SPACE,instructionfollowup\Slide1.bmp,775,TRUE
31,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,274811,FALSE
31,1,1,3,4,57,SPACE,instructionfollowup\Slide3.bmp,21817,TRUE
31,1,1,4,24,9,9,mfaces\Slide1.bmp,564,FALSE
31,1,1,5,11,1,1,mfaces\Slide2.bmp,532,TRUE
31,1,1,6,20,9,9,mfaces\Slide3.bmp,754,FALSE
31,1,1,7,19,1,1,mfaces\Slide4.bmp,692,TRUE
31,1,1,8,12,9,9,mfaces\Slide5.bmp,539,FALSE
31,1,1,9,8,1,1,mfaces\Slide6.bmp,624,TRUE
31,1,1,10,10,1,1,mfaces\Slide7.bmp,474,TRUE
31,1,1,11,9,1,1,mfaces\Slide8.bmp,777,TRUE
31,1,1,12,18,9,9,mfaces\Slide9.bmp,593,FALSE
31,1,1,13,13,1,1,mfaces\Slide10.bmp,564,TRUE
31,1,1,14,22,9,9,mfaces\Slide11.bmp,697,FALSE
31,1,1,15,14,9,9,mfaces\Slide12.bmp,561,FALSE
31,1,1,16,6,1,1,mfaces\Slide13.bmp,589,TRUE
31,1,1,17,16,9,9,mfaces\Slide14.bmp,653,FALSE
31,1,1,18,21,1,1,mfaces\Slide15.bmp,629,TRUE
31,1,1,19,7,9,9,mfaces\Slide16.bmp,696,FALSE
31,1,1,20,5,9,9,mfaces\Slide17.bmp,780,FALSE
31,1,1,21,15,1,1,mfaces\Slide18.bmp,608,TRUE
31,1,1,22,23,9,9,mfaces\Slide19.bmp,672,FALSE
31,1,1,23,17,9,9,mfaces\Slide20.bmp,723,FALSE
31,1,1,26,25,57,SPACE,instructionfollowup\Slide4.bmp,2252,TRUE
31,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,13402,TRUE
31,1,1,51,54,1,1,mfaces\Slide1.bmp,535,TRUE
31,1,1,52,70,1,1,mfaces\Slide2.bmp,596,TRUE
31,1,1,53,57,9,9,mfaces\Slide3.bmp,633,FALSE
31,1,1,54,64,1,1,mfaces\Slide4.bmp,507,TRUE
31,1,1,55,53,9,9,mfaces\Slide5.bmp,508,FALSE
31,1,1,56,69,1,1,mfaces\Slide6.bmp,632,TRUE
31,1,1,57,52,9,9,mfaces\Slide7.bmp,695,FALSE
31,1,1,58,67,1,1,mfaces\Slide8.bmp,580,TRUE
31,1,1,59,58,9,9,mfaces\Slide9.bmp,564,FALSE
31,1,1,60,59,1,1,mfaces\Slide10.bmp,554,TRUE
31,1,1,61,60,1,1,mfaces\Slide11.bmp,516,TRUE
31,1,1,62,63,9,9,mfaces\Slide12.bmp,659,FALSE
31,1,1,63,56,1,1,mfaces\Slide13.bmp,691,TRUE
31,1,1,64,61,9,9,mfaces\Slide14.bmp,552,FALSE
31,1,1,65,68,1,1,mfaces\Slide15.bmp,589,TRUE
31,1,1,66,65,9,9,mfaces\Slide16.bmp,523,FALSE
31,1,1,67,66,1,1,mfaces\Slide17.bmp,553,TRUE
31,1,1,68,51,9,9,mfaces\Slide18.bmp,635,FALSE
31,1,1,69,62,1,1,mfaces\Slide19.bmp,643,TRUE
31,1,1,70,55,1,1,mfaces\Slide20.bmp,800,TRUE
31,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,3264,TRUE
31,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,29327,TRUE
31,1,1,119,99,1,1,Slide32.bmp,1333,TRUE
31,1,1,122,102,9,9,Slide32.bmp,540,FALSE
31,1,1,125,105,1,1,Slide32.bmp,303,TRUE
31,1,1,128,108,9,9,Slide32.bmp,282,FALSE
31,1,1,131,111,1,1,Slide32.bmp,251,TRUE
31,1,1,134,114,1,1,Slide32.bmp,314,TRUE
31,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,2152,TRUE
31,1,1,136,116,57,SPACE,surveys\Slide2.bmp,15957,TRUE
31,1,1,137,117,2,2,surveys\Slide3.bmp,2497,FALSE
31,1,1,138,118,1,1,surveys\Slide4.bmp,2102,TRUE
31,1,1,139,119,3,3,surveys\Slide5.bmp,1921,FALSE
31,1,1,140,120,1,1,surveys\Slide6.bmp,2073,TRUE
31,1,1,141,121,3,3,surveys\Slide7.bmp,1263,FALSE
31,1,1,142,122,5,5,surveys\Slide8.bmp,1803,FALSE
31,1,1,143,123,2,2,surveys\Slide9.bmp,1485,FALSE
31,1,1,144,124,3,3,surveys\Slide10.bmp,1847,FALSE
31,1,1,145,125,57,SPACE,surveys\Slide11.bmp,15200,TRUE
31,1,1,146,126,2,2,surveys\Slide12.bmp,13309,FALSE
31,1,1,147,127,6,6,surveys\Slide13.bmp,5352,FALSE
31,1,1,148,128,7,7,surveys\Slide14.bmp,5833,FALSE
31,1,1,149,129,4,4,surveys\Slide15.bmp,10319,FALSE
31,1,1,150,130,1,1,surveys\Slide16.bmp,6669,TRUE
31,1,1,151,131,5,5,surveys\Slide17.bmp,9835,FALSE
31,1,1,152,132,1,1,surveys\Slide18.bmp,4838,TRUE
31,1,1,153,133,6,6,surveys\Slide19.bmp,7001,FALSE
31,1,1,154,134,4,4,surveys\Slide20.bmp,7890,FALSE
31,1,1,155,135,5,5,surveys\Slide21.bmp,14427,FALSE
31,1,1,156,136,57,SPACE,surveys\Slide22.bmp,9222,TRUE
31,1,1,157,137,1,1,surveys\Slide23.bmp,6095,TRUE
31,1,1,158,138,1,1,surveys\Slide24.bmp,3411,TRUE
31,1,1,159,139,1,1,surveys\Slide25.bmp,3667,TRUE
31,1,1,160,140,2,2,surveys\Slide26.bmp,8669,FALSE
31,1,1,161,141,1,1,surveys\Slide27.bmp,7666,TRUE
31,1,1,162,142,7,7,surveys\Slide28.bmp,7423,FALSE
31,1,1,163,143,3,3,surveys\Slide29.bmp,24547,FALSE
31,1,1,164,144,1,1,surveys\Slide30.bmp,13367,TRUE
31,1,1,165,145,2,2,surveys\Slide31.bmp,9520,FALSE
31,1,1,166,146,57,SPACE,surveys\Slide32.bmp,1374,TRUE
31,1,1,167,147,-1,19,What is your age (in years)?,11935,TRUE
31,1,1,168,148,1,1,surveys\Slide34.bmp,2364,TRUE
31,1,1,169,149,2,2,surveys\Slide35.bmp,2005,FALSE
31,1,1,170,150,2,2,surveys\Slide36.bmp,1855,FALSE
31,1,1,178,151,57,SPACE,Please see experimenter,585782,TRUE
32,1,1,1,1,28,ENTER,Please wait for instructions,67664,TRUE
32,1,1,2,2,57,SPACE,instructionfollowup\Slide1.bmp,11211,TRUE
32,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,127,FALSE
32,1,1,3,4,57,SPACE,instructionfollowup\Slide3.bmp,7383,TRUE
32,1,1,4,6,9,9,mfaces\Slide1.bmp,1013,FALSE
32,1,1,5,15,9,9,mfaces\Slide2.bmp,1103,FALSE
32,1,1,6,19,9,9,mfaces\Slide3.bmp,1088,FALSE
32,1,1,7,10,1,1,mfaces\Slide4.bmp,868,TRUE
32,1,1,8,23,9,9,mfaces\Slide5.bmp,849,FALSE
32,1,1,9,12,1,1,mfaces\Slide6.bmp,987,TRUE
32,1,1,10,13,9,9,mfaces\Slide7.bmp,1073,FALSE
32,1,1,11,11,1,1,mfaces\Slide8.bmp,869,TRUE
32,1,1,12,7,9,9,mfaces\Slide9.bmp,890,FALSE
32,1,1,13,5,1,1,mfaces\Slide10.bmp,969,TRUE
32,1,1,14,14,9,9,mfaces\Slide11.bmp,1258,FALSE
32,1,1,15,8,9,9,mfaces\Slide12.bmp,1079,FALSE
32,1,1,16,18,9,9,mfaces\Slide13.bmp,1268,FALSE
32,1,1,17,20,9,9,mfaces\Slide14.bmp,1112,FALSE
32,1,1,18,9,1,1,mfaces\Slide15.bmp,739,TRUE
32,1,1,19,17,9,9,mfaces\Slide16.bmp,950,FALSE
32,1,1,20,16,1,1,mfaces\Slide17.bmp,944,TRUE
32,1,1,21,21,9,9,mfaces\Slide18.bmp,1123,FALSE
32,1,1,22,24,1,1,mfaces\Slide19.bmp,1051,TRUE
32,1,1,23,22,9,9,mfaces\Slide20.bmp,1160,FALSE
32,1,1,26,25,57,SPACE,instructionfollowup\Slide4.bmp,109048,TRUE
32,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,12396,TRUE
32,1,1,51,55,-1,-1,mfaces\Slide1.bmp,2001,FALSE
32,1,1,52,69,1,1,mfaces\Slide2.bmp,1207,TRUE
32,1,1,53,54,9,9,mfaces\Slide3.bmp,1635,FALSE
32,1,1,54,60,1,1,mfaces\Slide4.bmp,1288,TRUE
32,1,1,55,70,9,9,mfaces\Slide5.bmp,1744,FALSE
32,1,1,56,64,1,1,mfaces\Slide6.bmp,1679,TRUE
32,1,1,57,58,1,1,mfaces\Slide7.bmp,1319,TRUE
32,1,1,58,67,9,9,mfaces\Slide8.bmp,1798,FALSE
32,1,1,59,57,9,9,mfaces\Slide9.bmp,1328,FALSE
32,1,1,60,63,1,1,mfaces\Slide10.bmp,1588,TRUE
32,1,1,61,61,9,9,mfaces\Slide11.bmp,1538,FALSE
32,1,1,62,59,9,9,mfaces\Slide12.bmp,1436,FALSE
32,1,1,63,66,9,9,mfaces\Slide13.bmp,1514,FALSE
32,1,1,64,62,9,9,mfaces\Slide14.bmp,1536,FALSE
32,1,1,65,65,1,1,mfaces\Slide15.bmp,1570,TRUE
32,1,1,66,51,9,9,mfaces\Slide16.bmp,1472,FALSE
32,1,1,67,68,9,9,mfaces\Slide17.bmp,1865,FALSE
32,1,1,68,52,1,1,mfaces\Slide18.bmp,1583,TRUE
32,1,1,69,53,1,1,mfaces\Slide19.bmp,1731,TRUE
32,1,1,70,56,1,1,mfaces\Slide20.bmp,1919,TRUE
32,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,3966,TRUE
32,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,36981,TRUE
32,1,1,119,99,1,1,Slide32.bmp,2086,TRUE
32,1,1,122,102,7,7,Slide32.bmp,571,FALSE
32,1,1,125,105,3,3,Slide32.bmp,1822,FALSE
32,1,1,128,108,7,7,Slide32.bmp,535,FALSE
32,1,1,131,111,3,3,Slide32.bmp,1829,FALSE
32,1,1,134,114,5,5,Slide32.bmp,659,FALSE
32,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,3051,TRUE
32,1,1,136,116,57,SPACE,surveys\Slide2.bmp,17380,TRUE
32,1,1,137,117,1,1,surveys\Slide3.bmp,1771,TRUE
32,1,1,138,118,1,1,surveys\Slide4.bmp,1706,TRUE
32,1,1,139,119,1,1,surveys\Slide5.bmp,819,TRUE
32,1,1,140,120,1,1,surveys\Slide6.bmp,1337,TRUE
32,1,1,141,121,1,1,surveys\Slide7.bmp,1033,TRUE
32,1,1,142,122,1,1,surveys\Slide8.bmp,2258,TRUE
32,1,1,143,123,2,2,surveys\Slide9.bmp,2950,FALSE
32,1,1,144,124,5,5,surveys\Slide10.bmp,1547,FALSE
32,1,1,145,125,57,SPACE,surveys\Slide11.bmp,38135,TRUE
32,1,1,146,126,3,3,surveys\Slide12.bmp,14148,FALSE
32,1,1,147,127,6,6,surveys\Slide13.bmp,5638,FALSE
32,1,1,148,128,7,7,surveys\Slide14.bmp,11470,FALSE
32,1,1,149,129,1,1,surveys\Slide15.bmp,9559,TRUE
32,1,1,150,130,1,1,surveys\Slide16.bmp,7486,TRUE
32,1,1,151,131,7,7,surveys\Slide17.bmp,8605,FALSE
32,1,1,152,132,2,2,surveys\Slide18.bmp,12371,FALSE
32,1,1,153,133,6,6,surveys\Slide19.bmp,9052,FALSE
32,1,1,154,134,2,2,surveys\Slide20.bmp,10592,FALSE
32,1,1,155,135,5,5,surveys\Slide21.bmp,18147,FALSE
32,1,1,156,136,57,SPACE,surveys\Slide22.bmp,15706,TRUE
32,1,1,157,137,2,2,surveys\Slide23.bmp,8342,FALSE
32,1,1,158,138,1,1,surveys\Slide24.bmp,13839,TRUE
32,1,1,159,139,2,2,surveys\Slide25.bmp,8670,FALSE
32,1,1,160,140,3,3,surveys\Slide26.bmp,7649,FALSE
32,1,1,161,141,1,1,surveys\Slide27.bmp,6784,TRUE
32,1,1,162,142,5,5,surveys\Slide28.bmp,6824,FALSE
32,1,1,163,143,1,1,surveys\Slide29.bmp,8305,TRUE
32,1,1,164,144,1,1,surveys\Slide30.bmp,10003,TRUE
32,1,1,165,145,2,2,surveys\Slide31.bmp,8427,FALSE
32,1,1,166,146,57,SPACE,surveys\Slide32.bmp,4360,TRUE
32,1,1,167,147,-1,20,What is your age (in years)?,6112,TRUE
32,1,1,168,148,2,2,surveys\Slide34.bmp,4329,FALSE
32,1,1,169,149,2,2,surveys\Slide35.bmp,2669,FALSE
32,1,1,170,150,1,1,surveys\Slide36.bmp,2223,TRUE
32,1,1,178,151,57,SPACE,Please see experimenter,802189,TRUE
33,1,1,1,1,37,K,Please wait for instructions,92243,TRUE
33,1,1,2,2,37,K,instructionfollowup\Slide1.bmp,8960,TRUE
33,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,1254,FALSE
33,1,1,3,4,9,9,instructionfollowup\Slide3.bmp,1387,TRUE
33,1,1,4,6,9,9,mfaces\Slide1.bmp,1023,FALSE
33,1,1,5,10,1,1,mfaces\Slide2.bmp,999,TRUE
33,1,1,6,14,9,9,mfaces\Slide3.bmp,1351,FALSE
33,1,1,7,21,1,1,mfaces\Slide4.bmp,541,TRUE
33,1,1,8,23,9,9,mfaces\Slide5.bmp,823,FALSE
33,1,1,9,19,1,1,mfaces\Slide6.bmp,918,TRUE
33,1,1,10,15,9,9,mfaces\Slide7.bmp,1195,FALSE
33,1,1,11,18,1,1,mfaces\Slide8.bmp,703,TRUE
33,1,1,12,24,9,9,mfaces\Slide9.bmp,874,FALSE
33,1,1,13,5,1,1,mfaces\Slide10.bmp,1355,TRUE
33,1,1,14,16,1,1,mfaces\Slide11.bmp,981,TRUE
33,1,1,15,8,9,9,mfaces\Slide12.bmp,1135,FALSE
33,1,1,16,20,1,1,mfaces\Slide13.bmp,766,TRUE
33,1,1,17,9,-1,-1,mfaces\Slide14.bmp,2001,FALSE
33,1,1,18,12,1,1,mfaces\Slide15.bmp,1523,TRUE
33,1,1,19,7,9,9,mfaces\Slide16.bmp,1023,FALSE
33,1,1,20,22,1,1,mfaces\Slide17.bmp,827,TRUE
33,1,1,21,13,1,1,mfaces\Slide18.bmp,1348,TRUE
33,1,1,22,11,1,1,mfaces\Slide19.bmp,955,TRUE
33,1,1,23,17,9,9,mfaces\Slide20.bmp,849,FALSE
33,1,1,26,25,9,9,instructionfollowup\Slide4.bmp,3117,TRUE
33,1,1,2,50,37,K,instructionfollowup\Slide5.bmp,4320,TRUE
33,1,1,51,65,9,9,mfaces\Slide1.bmp,737,FALSE
33,1,1,52,68,1,1,mfaces\Slide2.bmp,692,TRUE
33,1,1,53,58,9,9,mfaces\Slide3.bmp,1034,FALSE
33,1,1,54,57,1,1,mfaces\Slide4.bmp,707,TRUE
33,1,1,55,60,9,9,mfaces\Slide5.bmp,700,FALSE
33,1,1,56,66,1,1,mfaces\Slide6.bmp,729,TRUE
33,1,1,57,52,9,9,mfaces\Slide7.bmp,1000,FALSE
33,1,1,58,51,1,1,mfaces\Slide8.bmp,1161,TRUE
33,1,1,59,54,9,9,mfaces\Slide9.bmp,1100,FALSE
33,1,1,60,62,1,1,mfaces\Slide10.bmp,815,TRUE
33,1,1,61,61,1,1,mfaces\Slide11.bmp,1086,TRUE
33,1,1,62,64,1,1,mfaces\Slide12.bmp,727,TRUE
33,1,1,63,63,1,1,mfaces\Slide13.bmp,914,TRUE
33,1,1,64,59,9,9,mfaces\Slide14.bmp,852,FALSE
