participant_id,trial_number,pre_post_prime,side_of_response,image,prime_condition,masc_side,chose_masc
146b,40,1,1,Slide3.bmp,1,1,True
147b,1,0,1,Slide13.bmp,2,0,False
147b,2,0,1,Slide16.bmp,2,1,True
147b,3,0,0,Slide8.bmp,2,0,True
147b,4,0,0,Slide11.bmp,2,0,True
147b,5,0,0,Slide9.bmp,2,1,False
147b,6,0,1,Slide7.bmp,2,1,True
147b,7,0,1,Slide5.bmp,2,1,True
147b,8,0,0,Slide18.bmp,2,1,False
147b,9,0,0,Slide1.bmp,2,1,False
147b,10,0,1,Slide2.bmp,2,0,False
147b,11,0,1,Slide17.bmp,2,0,False
147b,12,0,1,Slide10.bmp,2,0,False
147b,13,0,0,Slide3.bmp,2,1,False
147b,14,0,0,Slide12.bmp,2,1,False
147b,15,0,1,Slide20.bmp,2,1,True
147b,16,0,1,Slide4.bmp,2,0,False
147b,17,0,1,Slide14.bmp,2,1,True
147b,18,0,0,Slide6.bmp,2,0,True
147b,19,0,1,Slide15.bmp,2,0,False
147b,20,0,1,Slide19.bmp,2,0,False
147b,21,1,1,Slide9.bmp,2,1,True
147b,22,1,0,Slide11.bmp,2,0,True
147b,23,1,0,Slide12.bmp,2,1,False
147b,24,1,0,Slide20.bmp,2,1,False
147b,25,1,1,Slide16.bmp,2,1,True
147b,26,1,1,Slide7.bmp,2,1,True
147b,27,1,0,Slide17.bmp,2,0,True
147b,28,1,1,Slide8.bmp,2,0,False
147b,29,1,1,Slide18.bmp,2,1,True
147b,30,1,0,Slide10.bmp,2,0,True
147b,31,1,0,Slide1.bmp,2,1,False
147b,32,1,1,Slide4.bmp,2,0,False
147b,33,1,1,Slide19.bmp,2,0,False
147b,34,1,0,Slide3.bmp,2,1,False
147b,35,1,1,Slide13.bmp,2,0,False
147b,36,1,1,Slide15.bmp,2,0,False
147b,37,1,1,Slide5.bmp,2,1,True
147b,38,1,1,Slide6.bmp,2,0,False
147b,39,1,1,Slide2.bmp,2,0,False
147b,40,1,1,Slide14.bmp,2,1,True
150b,1,0,1,Slide4.bmp,5,0,False
150b,2,0,1,Slide6.bmp,5,0,False
150b,3,0,0,Slide5.bmp,5,1,False
150b,4,0,0,Slide19.bmp,5,0,True
150b,5,0,0,Slide12.bmp,5,1,False
150b,6,0,0,Slide14.bmp,5,1,False
150b,7,0,0,Slide10.bmp,5,0,True
150b,9,0,0,Slide11.bmp,5,0,True
150b,10,0,0,Slide20.bmp,5,1,False
150b,11,0,1,Slide15.bmp,5,0,False
150b,12,0,1,Slide17.bmp,5,0,False
150b,13,0,1,Slide13.bmp,5,0,False
150b,14,0,0,Slide1.bmp,5,1,False
150b,15,0,0,Slide2.bmp,5,0,True
150b,16,0,1,Slide3.bmp,5,1,True
150b,17,0,1,Slide7.bmp,5,1,True
150b,18,0,1,Slide8.bmp,5,0,False
150b,19,0,0,Slide18.bmp,5,1,False
150b,20,0,1,Slide9.bmp,5,1,True
150b,21,1,1,Slide4.bmp,5,0,False
150b,22,1,0,Slide3.bmp,5,1,False
150b,23,1,0,Slide16.bmp,5,1,False
150b,24,1,0,Slide10.bmp,5,0,True
150b,25,1,1,Slide6.bmp,5,0,False
150b,26,1,1,Slide8.bmp,5,0,False
150b,27,1,1,Slide2.bmp,5,0,False
150b,28,1,1,Slide11.bmp,5,0,False
150b,29,1,0,Slide12.bmp,5,1,False
150b,30,1,1,Slide9.bmp,5,1,True
150b,31,1,1,Slide7.bmp,5,1,True
150b,32,1,1,Slide17.bmp,5,0,False
150b,33,1,0,Slide14.bmp,5,1,False
150b,34,1,0,Slide18.bmp,5,1,False
150b,37,1,1,Slide19.bmp,5,0,False
150b,38,1,0,Slide20.bmp,5,1,False
150b,39,1,1,Slide13.bmp,5,0,False
150b,40,1,1,Slide15.bmp,5,0,False
156b,1,0,0,Slide6.bmp,4,0,True
156b,2,0,1,Slide10.bmp,4,0,False
156b,3,0,0,Slide12.bmp,4,1,False
156b,4,0,1,Slide7.bmp,4,1,True
156b,5,0,0,Slide14.bmp,4,1,False
156b,6,0,1,Slide15.bmp,4,0,False
156b,7,0,0,Slide1.bmp,4,1,False
156b,8,0,0,Slide16.bmp,4,1,False
156b,9,0,0,Slide9.bmp,4,1,False
156b,10,0,0,Slide20.bmp,4,1,False
156b,11,0,0,Slide2.bmp,4,0,True
156b,12,0,0,Slide13.bmp,4,0,True
156b,13,0,0,Slide17.bmp,4,0,True
156b,14,0,0,Slide19.bmp,4,0,True
156b,15,0,0,Slide5.bmp,4,1,False
156b,16,0,0,Slide11.bmp,4,0,True
156b,17,0,1,Slide4.bmp,4,0,False
156b,18,0,0,Slide18.bmp,4,1,False
156b,20,0,0,Slide3.bmp,4,1,False
156b,21,1,0,Slide6.bmp,4,0,True
156b,22,1,0,Slide4.bmp,4,0,True
156b,23,1,0,Slide18.bmp,4,1,False
156b,24,1,0,Slide16.bmp,4,1,False
156b,25,1,1,Slide10.bmp,4,0,False
156b,26,1,0,Slide2.bmp,4,0,True
156b,27,1,1,Slide7.bmp,4,1,True
156b,28,1,1,Slide3.bmp,4,1,True
156b,29,1,0,Slide1.bmp,4,1,False
156b,31,1,0,Slide17.bmp,4,0,True
156b,32,1,1,Slide12.bmp,4,1,True
156b,33,1,0,Slide13.bmp,4,0,True
156b,34,1,1,Slide19.bmp,4,0,False
156b,35,1,0,Slide8.bmp,4,0,True
156b,36,1,1,Slide5.bmp,4,1,True
156b,37,1,0,Slide11.bmp,4,0,True
156b,38,1,1,Slide14.bmp,4,1,True
156b,39,1,1,Slide20.bmp,4,1,True
156b,40,1,0,Slide9.bmp,4,1,False
15b,2,0,1,Slide15.bmp,5,0,False
15b,3,0,0,Slide19.bmp,5,0,True
15b,4,0,1,Slide3.bmp,5,1,True
15b,5,0,0,Slide13.bmp,5,0,True
15b,6,0,0,Slide2.bmp,5,0,True
15b,7,0,0,Slide12.bmp,5,1,False
15b,8,0,0,Slide6.bmp,5,0,True
15b,9,0,1,Slide5.bmp,5,1,True
15b,10,0,0,Slide8.bmp,5,0,True
15b,11,0,0,Slide10.bmp,5,0,True
15b,12,0,0,Slide11.bmp,5,0,True
15b,13,0,1,Slide16.bmp,5,1,True
15b,14,0,1,Slide14.bmp,5,1,True
15b,15,0,1,Slide7.bmp,5,1,True
15b,16,0,1,Slide20.bmp,5,1,True
15b,17,0,1,Slide9.bmp,5,1,True
15b,18,0,0,Slide17.bmp,5,0,True
15b,19,0,0,Slide4.bmp,5,0,True
15b,22,1,0,Slide3.bmp,5,1,False
15b,23,1,1,Slide7.bmp,5,1,True
15b,24,1,1,Slide5.bmp,5,1,True
15b,25,1,0,Slide11.bmp,5,0,True
15b,26,1,1,Slide10.bmp,5,0,False
15b,27,1,0,Slide12.bmp,5,1,False
15b,28,1,0,Slide4.bmp,5,0,True
15b,29,1,0,Slide17.bmp,5,0,True
15b,30,1,0,Slide19.bmp,5,0,True
15b,31,1,1,Slide14.bmp,5,1,True
15b,32,1,0,Slide8.bmp,5,0,True
15b,33,1,1,Slide18.bmp,5,1,True
15b,34,1,0,Slide6.bmp,5,0,True
15b,35,1,1,Slide20.bmp,5,1,True
15b,36,1,1,Slide9.bmp,5,1,True
15b,37,1,0,Slide13.bmp,5,0,True
15b,38,1,1,Slide1.bmp,5,1,True
15b,39,1,1,Slide16.bmp,5,1,True
15b,40,1,1,Slide15.bmp,5,0,False
170b,2,0,0,Slide19.bmp,5,0,True
170b,3,0,1,Slide2.bmp,5,0,False
170b,4,0,0,Slide11.bmp,5,0,True
170b,5,0,1,Slide1.bmp,5,1,True
170b,6,0,0,Slide7.bmp,5,1,False
170b,7,0,0,Slide6.bmp,5,0,True
170b,8,0,1,Slide15.bmp,5,0,False
170b,9,0,1,Slide3.bmp,5,1,True
170b,10,0,1,Slide10.bmp,5,0,False
170b,11,0,0,Slide9.bmp,5,1,False
170b,12,0,0,Slide8.bmp,5,0,True
170b,13,0,0,Slide14.bmp,5,1,False
170b,14,0,1,Slide20.bmp,5,1,True
170b,15,0,0,Slide13.bmp,5,0,True
170b,16,0,1,Slide12.bmp,5,1,True
170b,17,0,0,Slide18.bmp,5,1,False
170b,18,0,1,Slide16.bmp,5,1,True
170b,19,0,0,Slide17.bmp,5,0,True
170b,20,0,0,Slide4.bmp,5,0,True
170b,21,1,1,Slide14.bmp,5,1,True
170b,22,1,0,Slide16.bmp,5,1,False
170b,23,1,1,Slide4.bmp,5,0,False
170b,24,1,1,Slide2.bmp,5,0,False
170b,25,1,0,Slide13.bmp,5,0,True
170b,26,1,1,Slide1.bmp,5,1,True
170b,27,1,0,Slide20.bmp,5,1,False
170b,28,1,1,Slide18.bmp,5,1,True
170b,29,1,1,Slide7.bmp,5,1,True
170b,30,1,0,Slide19.bmp,5,0,True
170b,31,1,1,Slide8.bmp,5,0,False
170b,32,1,1,Slide5.bmp,5,1,True
170b,33,1,0,Slide3.bmp,5,1,False
170b,34,1,0,Slide10.bmp,5,0,True
170b,35,1,0,Slide6.bmp,5,0,True
170b,36,1,1,Slide15.bmp,5,0,False
170b,37,1,0,Slide17.bmp,5,0,True
170b,38,1,0,Slide11.bmp,5,0,True
170b,39,1,0,Slide12.bmp,5,1,False
170b,40,1,1,Slide9.bmp,5,1,True
174b,1,0,0,Slide3.bmp,4,1,False
174b,2,0,0,Slide13.bmp,4,0,True
174b,3,0,0,Slide20.bmp,4,1,False
174b,4,0,1,Slide6.bmp,4,0,False
174b,5,0,1,Slide8.bmp,4,0,False
174b,6,0,1,Slide12.bmp,4,1,True
174b,7,0,1,Slide7.bmp,4,1,True
174b,8,0,1,Slide2.bmp,4,0,False
174b,9,0,0,Slide19.bmp,4,0,True
174b,10,0,0,Slide11.bmp,4,0,True
174b,11,0,1,Slide17.bmp,4,0,False
174b,12,0,1,Slide18.bmp,4,1,True
174b,13,0,0,Slide5.bmp,4,1,False
174b,14,0,1,Slide1.bmp,4,1,True
174b,15,0,1,Slide4.bmp,4,0,False
174b,16,0,1,Slide15.bmp,4,0,False
174b,17,0,0,Slide10.bmp,4,0,True
174b,18,0,1,Slide9.bmp,4,1,True
174b,19,0,0,Slide14.bmp,4,1,False
174b,20,0,0,Slide16.bmp,4,1,False
174b,21,1,1,Slide18.bmp,4,1,True
174b,22,1,0,Slide10.bmp,4,0,True
174b,23,1,1,Slide8.bmp,4,0,False
174b,24,1,0,Slide20.bmp,4,1,False
174b,25,1,0,Slide11.bmp,4,0,True
174b,26,1,1,Slide3.bmp,4,1,True
174b,27,1,1,Slide7.bmp,4,1,True
174b,28,1,0,Slide13.bmp,4,0,True
174b,29,1,0,Slide14.bmp,4,1,False
174b,30,1,1,Slide15.bmp,4,0,False
174b,31,1,0,Slide19.bmp,4,0,True
174b,32,1,1,Slide1.bmp,4,1,True
174b,33,1,1,Slide17.bmp,4,0,False
174b,34,1,1,Slide4.bmp,4,0,False
174b,35,1,1,Slide5.bmp,4,1,True
174b,36,1,0,Slide16.bmp,4,1,False
174b,37,1,1,Slide6.bmp,4,0,False
174b,38,1,1,Slide9.bmp,4,1,True
174b,39,1,1,Slide12.bmp,4,1,True
174b,40,1,1,Slide2.bmp,4,0,False
17b,2,0,0,Slide1.bmp,2,1,False
17b,3,0,0,Slide13.bmp,2,0,True
17b,4,0,0,Slide19.bmp,2,0,True
17b,5,0,0,Slide5.bmp,2,1,False
17b,6,0,0,Slide8.bmp,2,0,True
17b,7,0,0,Slide14.bmp,2,1,False
17b,8,0,1,Slide15.bmp,2,0,False
17b,9,0,1,Slide4.bmp,2,0,False
17b,10,0,0,Slide17.bmp,2,0,True
17b,11,0,1,Slide9.bmp,2,1,True
17b,12,0,0,Slide16.bmp,2,1,False
17b,13,0,0,Slide18.bmp,2,1,False
17b,14,0,0,Slide20.bmp,2,1,False
17b,15,0,0,Slide3.bmp,2,1,False
17b,16,0,0,Slide2.bmp,2,0,True
17b,17,0,0,Slide6.bmp,2,0,True
17b,18,0,0,Slide7.bmp,2,1,False
17b,19,0,0,Slide11.bmp,2,0,True
17b,20,0,0,Slide12.bmp,2,1,False
17b,21,1,1,Slide6.bmp,2,0,False
17b,22,1,1,Slide5.bmp,2,1,True
17b,23,1,0,Slide17.bmp,2,0,True
17b,24,1,0,Slide15.bmp,2,0,True
17b,25,1,1,Slide8.bmp,2,0,False
17b,26,1,0,Slide1.bmp,2,1,False
17b,27,1,0,Slide2.bmp,2,0,True
17b,28,1,0,Slide3.bmp,2,1,False
17b,29,1,0,Slide13.bmp,2,0,True
17b,30,1,0,Slide18.bmp,2,1,False
17b,31,1,0,Slide16.bmp,2,1,False
17b,32,1,0,Slide4.bmp,2,0,True
17b,33,1,0,Slide14.bmp,2,1,False
17b,34,1,1,Slide10.bmp,2,0,False
17b,35,1,0,Slide11.bmp,2,0,True
17b,36,1,1,Slide20.bmp,2,1,True
17b,37,1,0,Slide7.bmp,2,1,False
17b,38,1,1,Slide9.bmp,2,1,True
17b,39,1,1,Slide12.bmp,2,1,True
17b,40,1,0,Slide19.bmp,2,0,True
184b,1,0,1,Slide5.bmp,4,1,True
184b,2,0,1,Slide6.bmp,4,0,False
184b,3,0,0,Slide3.bmp,4,1,False
184b,4,0,1,Slide20.bmp,4,1,True
184b,5,0,0,Slide10.bmp,4,0,True
184b,6,0,1,Slide9.bmp,4,1,True
184b,7,0,1,Slide7.bmp,4,1,True
184b,8,0,1,Slide13.bmp,4,0,False
184b,9,0,0,Slide4.bmp,4,0,True
184b,10,0,0,Slide11.bmp,4,0,True
184b,11,0,0,Slide1.bmp,4,1,False
184b,12,0,0,Slide19.bmp,4,0,True
184b,13,0,0,Slide17.bmp,4,0,True
184b,14,0,1,Slide18.bmp,4,1,True
184b,15,0,1,Slide8.bmp,4,0,False
184b,16,0,1,Slide15.bmp,4,0,False
184b,17,0,1,Slide2.bmp,4,0,False
184b,19,0,1,Slide14.bmp,4,1,True
184b,20,0,1,Slide12.bmp,4,1,True
184b,21,1,0,Slide20.bmp,4,1,False
184b,22,1,0,Slide19.bmp,4,0,True
184b,23,1,1,Slide2.bmp,4,0,False
184b,24,1,0,Slide1.bmp,4,1,False
184b,25,1,0,Slide18.bmp,4,1,False
184b,26,1,0,Slide16.bmp,4,1,False
184b,27,1,1,Slide9.bmp,4,1,True
184b,28,1,0,Slide17.bmp,4,0,True
184b,29,1,1,Slide12.bmp,4,1,True
184b,30,1,0,Slide7.bmp,4,1,False
184b,31,1,0,Slide4.bmp,4,0,True
184b,32,1,0,Slide3.bmp,4,1,False
184b,33,1,0,Slide8.bmp,4,0,True
184b,34,1,0,Slide14.bmp,4,1,False
184b,35,1,0,Slide15.bmp,4,0,True
184b,36,1,1,Slide10.bmp,4,0,False
184b,37,1,0,Slide13.bmp,4,0,True
184b,38,1,0,Slide6.bmp,4,0,True
184b,39,1,1,Slide5.bmp,4,1,True
184b,40,1,0,Slide11.bmp,4,0,True
188b,1,0,1,Slide19.bmp,3,0,False
188b,2,0,1,Slide18.bmp,3,1,True
188b,3,0,1,Slide9.bmp,3,1,True
188b,4,0,1,Slide7.bmp,3,1,True
188b,6,0,1,Slide13.bmp,3,0,False
188b,7,0,1,Slide20.bmp,3,1,True
188b,8,0,1,Slide2.bmp,3,0,False
188b,9,0,1,Slide5.bmp,3,1,True
188b,10,0,0,Slide4.bmp,3,0,True
188b,11,0,0,Slide17.bmp,3,0,True
188b,12,0,1,Slide11.bmp,3,0,False
188b,13,0,1,Slide12.bmp,3,1,True
188b,14,0,0,Slide10.bmp,3,0,True
188b,15,0,1,Slide16.bmp,3,1,True
188b,16,0,1,Slide15.bmp,3,0,False
188b,17,0,0,Slide8.bmp,3,0,True
188b,18,0,1,Slide1.bmp,3,1,True
188b,19,0,0,Slide14.bmp,3,1,False
188b,20,0,0,Slide6.bmp,3,0,True
188b,21,1,0,Slide14.bmp,3,1,False
188b,22,1,0,Slide15.bmp,3,0,True
188b,23,1,1,Slide13.bmp,3,0,False
188b,24,1,1,Slide6.bmp,3,0,False
188b,25,1,1,Slide3.bmp,3,1,True
188b,26,1,1,Slide12.bmp,3,1,True
188b,27,1,1,Slide1.bmp,3,1,True
188b,28,1,1,Slide4.bmp,3,0,False
188b,29,1,0,Slide10.bmp,3,0,True
188b,30,1,1,Slide17.bmp,3,0,False
188b,31,1,1,Slide7.bmp,3,1,True
188b,32,1,0,Slide18.bmp,3,1,False
188b,33,1,1,Slide5.bmp,3,1,True
188b,34,1,1,Slide8.bmp,3,0,False
188b,35,1,1,Slide20.bmp,3,1,True
188b,36,1,0,Slide16.bmp,3,1,False
188b,37,1,1,Slide19.bmp,3,0,False
188b,38,1,1,Slide9.bmp,3,1,True
188b,39,1,1,Slide2.bmp,3,0,False
188b,40,1,1,Slide11.bmp,3,0,False
191b,3,0,1,Slide10.bmp,1,0,False
191b,4,0,1,Slide5.bmp,1,1,True
191b,5,0,0,Slide17.bmp,1,0,True
191b,6,0,1,Slide6.bmp,1,0,False
191b,8,0,1,Slide2.bmp,1,0,False
191b,9,0,0,Slide3.bmp,1,1,False
191b,10,0,1,Slide7.bmp,1,1,True
191b,11,0,1,Slide15.bmp,1,0,False
191b,12,0,1,Slide4.bmp,1,0,False
191b,13,0,0,Slide13.bmp,1,0,True
191b,14,0,0,Slide16.bmp,1,1,False
191b,15,0,1,Slide1.bmp,1,1,True
191b,16,0,1,Slide18.bmp,1,1,True
191b,18,0,1,Slide20.bmp,1,1,True
191b,19,0,0,Slide19.bmp,1,0,True
191b,20,0,1,Slide12.bmp,1,1,True
191b,21,1,1,Slide5.bmp,1,1,True
191b,22,1,1,Slide9.bmp,1,1,True
191b,23,1,0,Slide18.bmp,1,1,False
191b,24,1,1,Slide15.bmp,1,0,False
191b,25,1,0,Slide1.bmp,1,1,False
191b,26,1,1,Slide8.bmp,1,0,False
191b,27,1,0,Slide3.bmp,1,1,False
191b,28,1,1,Slide14.bmp,1,1,True
191b,30,1,1,Slide12.bmp,1,1,True
191b,31,1,0,Slide2.bmp,1,0,True
191b,32,1,0,Slide20.bmp,1,1,False
191b,33,1,1,Slide6.bmp,1,0,False
191b,34,1,0,Slide10.bmp,1,0,True
191b,35,1,1,Slide13.bmp,1,0,False
191b,36,1,1,Slide7.bmp,1,1,True
191b,38,1,1,Slide4.bmp,1,0,False
191b,39,1,0,Slide11.bmp,1,0,True
196b,2,0,0,Slide5.bmp,1,1,False
196b,3,0,0,Slide17.bmp,1,0,True
196b,4,0,0,Slide7.bmp,1,1,False
196b,5,0,0,Slide16.bmp,1,1,False
196b,6,0,1,Slide12.bmp,1,1,True
196b,7,0,0,Slide2.bmp,1,0,True
196b,8,0,1,Slide15.bmp,1,0,False
196b,9,0,1,Slide1.bmp,1,1,True
196b,10,0,0,Slide3.bmp,1,1,False
196b,11,0,0,Slide8.bmp,1,0,True
196b,12,0,1,Slide11.bmp,1,0,False
196b,13,0,1,Slide20.bmp,1,1,True
196b,14,0,1,Slide4.bmp,1,0,False
196b,15,0,0,Slide6.bmp,1,0,True
196b,16,0,1,Slide10.bmp,1,0,False
196b,17,0,0,Slide14.bmp,1,1,False
196b,18,0,0,Slide13.bmp,1,0,True
196b,19,0,0,Slide9.bmp,1,1,False
196b,20,0,1,Slide18.bmp,1,1,True
196b,21,1,0,Slide16.bmp,1,1,False
196b,22,1,0,Slide13.bmp,1,0,True
196b,23,1,1,Slide8.bmp,1,0,False
196b,24,1,1,Slide19.bmp,1,0,False
196b,25,1,1,Slide18.bmp,1,1,True
196b,26,1,0,Slide14.bmp,1,1,False
196b,27,1,1,Slide5.bmp,1,1,True
196b,28,1,0,Slide7.bmp,1,1,False
196b,29,1,0,Slide4.bmp,1,0,True
196b,30,1,1,Slide15.bmp,1,0,False
196b,31,1,0,Slide2.bmp,1,0,True
196b,32,1,1,Slide12.bmp,1,1,True
196b,33,1,0,Slide3.bmp,1,1,False
196b,34,1,1,Slide9.bmp,1,1,True
196b,35,1,0,Slide1.bmp,1,1,False
196b,36,1,1,Slide10.bmp,1,0,False
196b,37,1,0,Slide20.bmp,1,1,False
196b,38,1,0,Slide6.bmp,1,0,True
196b,39,1,1,Slide17.bmp,1,0,False
196b,40,1,1,Slide11.bmp,1,0,False
19b,3,0,1,Slide4.bmp,4,0,False
19b,4,0,0,Slide19.bmp,4,0,True
19b,5,0,0,Slide7.bmp,4,1,False
19b,6,0,1,Slide9.bmp,4,1,True
19b,7,0,0,Slide5.bmp,4,1,False
19b,8,0,0,Slide1.bmp,4,1,False
19b,9,0,1,Slide20.bmp,4,1,True
19b,10,0,0,Slide12.bmp,4,1,False
19b,11,0,1,Slide16.bmp,4,1,True
19b,12,0,1,Slide8.bmp,4,0,False
19b,13,0,1,Slide11.bmp,4,0,False
19b,14,0,1,Slide3.bmp,4,1,True
19b,15,0,1,Slide15.bmp,4,0,False
19b,16,0,0,Slide18.bmp,4,1,False
19b,17,0,0,Slide13.bmp,4,0,True
19b,18,0,1,Slide17.bmp,4,0,False
19b,19,0,0,Slide6.bmp,4,0,True
19b,20,0,0,Slide14.bmp,4,1,False
19b,21,1,1,Slide3.bmp,4,1,True
19b,22,1,1,Slide13.bmp,4,0,False
19b,23,1,0,Slide10.bmp,4,0,True
19b,24,1,1,Slide5.bmp,4,1,True
19b,25,1,0,Slide17.bmp,4,0,True
19b,26,1,1,Slide4.bmp,4,0,False
19b,27,1,1,Slide1.bmp,4,1,True
19b,28,1,0,Slide18.bmp,4,1,False
19b,29,1,1,Slide7.bmp,4,1,True
19b,30,1,0,Slide9.bmp,4,1,False
19b,31,1,1,Slide12.bmp,4,1,True
19b,32,1,0,Slide16.bmp,4,1,False
19b,33,1,0,Slide2.bmp,4,0,True
19b,34,1,0,Slide6.bmp,4,0,True
19b,35,1,1,Slide8.bmp,4,0,False
19b,36,1,0,Slide15.bmp,4,0,True
19b,37,1,0,Slide11.bmp,4,0,True
19b,38,1,1,Slide19.bmp,4,0,False
19b,39,1,1,Slide20.bmp,4,1,True
19b,40,1,0,Slide14.bmp,4,1,False
201b,1,0,0,Slide7.bmp,1,1,False
201b,2,0,0,Slide20.bmp,1,1,False
201b,3,0,1,Slide10.bmp,1,0,False
201b,4,0,1,Slide15.bmp,1,0,False
201b,5,0,0,Slide18.bmp,1,1,False
201b,6,0,1,Slide9.bmp,1,1,True
201b,7,0,0,Slide3.bmp,1,1,False
201b,8,0,1,Slide17.bmp,1,0,False
201b,9,0,1,Slide14.bmp,1,1,True
201b,10,0,0,Slide8.bmp,1,0,True
201b,11,0,0,Slide13.bmp,1,0,True
201b,12,0,0,Slide12.bmp,1,1,False
201b,13,0,1,Slide5.bmp,1,1,True
201b,14,0,0,Slide6.bmp,1,0,True
201b,15,0,0,Slide19.bmp,1,0,True
201b,16,0,1,Slide11.bmp,1,0,False
201b,17,0,1,Slide4.bmp,1,0,False
201b,18,0,0,Slide1.bmp,1,1,False
201b,19,0,1,Slide2.bmp,1,0,False
201b,20,0,0,Slide16.bmp,1,1,False
201b,21,1,0,Slide2.bmp,1,0,True
201b,22,1,1,Slide13.bmp,1,0,False
201b,23,1,1,Slide5.bmp,1,1,True
201b,24,1,0,Slide12.bmp,1,1,False
201b,25,1,0,Slide10.bmp,1,0,True
201b,26,1,1,Slide18.bmp,1,1,True
201b,27,1,1,Slide11.bmp,1,0,False
201b,28,1,1,Slide9.bmp,1,1,True
201b,29,1,0,Slide20.bmp,1,1,False
201b,30,1,1,Slide4.bmp,1,0,False
201b,31,1,0,Slide8.bmp,1,0,True
201b,32,1,1,Slide15.bmp,1,0,False
201b,33,1,1,Slide16.bmp,1,1,True
201b,34,1,1,Slide19.bmp,1,0,False
201b,35,1,0,Slide1.bmp,1,1,False
201b,36,1,1,Slide7.bmp,1,1,True
201b,37,1,1,Slide14.bmp,1,1,True
201b,38,1,1,Slide17.bmp,1,0,False
201b,39,1,0,Slide3.bmp,1,1,False
201b,40,1,1,Slide6.bmp,1,0,False
201c,2,0,1,Slide3.bmp,1,1,True
201c,4,0,0,Slide9.bmp,1,1,False
201c,5,0,1,Slide8.bmp,1,0,False
201c,6,0,1,Slide5.bmp,1,1,True
201c,7,0,1,Slide1.bmp,1,1,True
201c,8,0,1,Slide2.bmp,1,0,False
201c,9,0,1,Slide15.bmp,1,0,False
201c,10,0,0,Slide19.bmp,1,0,True
201c,11,0,0,Slide16.bmp,1,1,False
201c,12,0,1,Slide7.bmp,1,1,True
201c,13,0,1,Slide4.bmp,1,0,False
201c,14,0,0,Slide10.bmp,1,0,True
201c,15,0,1,Slide18.bmp,1,1,True
201c,16,0,0,Slide12.bmp,1,1,False
201c,17,0,1,Slide11.bmp,1,0,False
201c,18,0,0,Slide17.bmp,1,0,True
201c,19,0,1,Slide6.bmp,1,0,False
201c,20,0,1,Slide14.bmp,1,1,True
201c,21,1,1,Slide16.bmp,1,1,True
201c,22,1,1,Slide8.bmp,1,0,False
201c,23,1,0,Slide2.bmp,1,0,True
201c,24,1,1,Slide13.bmp,1,0,False
201c,25,1,0,Slide10.bmp,1,0,True
201c,26,1,1,Slide19.bmp,1,0,False
201c,27,1,1,Slide7.bmp,1,1,True
201c,28,1,1,Slide6.bmp,1,0,False
201c,29,1,1,Slide11.bmp,1,0,False
201c,30,1,1,Slide20.bmp,1,1,True
201c,31,1,1,Slide9.bmp,1,1,True
201c,32,1,1,Slide12.bmp,1,1,True
201c,33,1,1,Slide17.bmp,1,0,False
201c,34,1,1,Slide4.bmp,1,0,False
201c,35,1,1,Slide1.bmp,1,1,True
201c,36,1,1,Slide14.bmp,1,1,True
201c,37,1,1,Slide18.bmp,1,1,True
201c,38,1,1,Slide15.bmp,1,0,False
201c,39,1,1,Slide3.bmp,1,1,True
201c,40,1,1,Slide5.bmp,1,1,True
203b,1,0,1,Slide17.bmp,3,0,False
203b,2,0,1,Slide19.bmp,3,0,False
203b,3,0,0,Slide6.bmp,3,0,True
203b,4,0,0,Slide13.bmp,3,0,True
203b,5,0,0,Slide5.bmp,3,1,False
203b,6,0,0,Slide8.bmp,3,0,True
203b,7,0,1,Slide9.bmp,3,1,True
203b,8,0,1,Slide3.bmp,3,1,True
203b,9,0,1,Slide18.bmp,3,1,True
203b,10,0,0,Slide20.bmp,3,1,False
203b,12,0,0,Slide12.bmp,3,1,False
203b,13,0,0,Slide10.bmp,3,0,True
203b,14,0,1,Slide14.bmp,3,1,True
203b,15,0,1,Slide11.bmp,3,0,False
203b,17,0,1,Slide16.bmp,3,1,True
203b,18,0,1,Slide15.bmp,3,0,False
203b,19,0,1,Slide4.bmp,3,0,False
203b,20,0,1,Slide7.bmp,3,1,True
203b,21,1,0,Slide1.bmp,3,1,False
203b,22,1,0,Slide13.bmp,3,0,True
203b,23,1,1,Slide9.bmp,3,1,True
203b,24,1,1,Slide18.bmp,3,1,True
203b,25,1,0,Slide5.bmp,3,1,False
203b,26,1,1,Slide14.bmp,3,1,True
203b,27,1,0,Slide11.bmp,3,0,True
203b,28,1,1,Slide4.bmp,3,0,False
203b,29,1,0,Slide3.bmp,3,1,False
203b,30,1,0,Slide8.bmp,3,0,True
203b,31,1,0,Slide20.bmp,3,1,False
203b,32,1,1,Slide15.bmp,3,0,False
203b,33,1,0,Slide6.bmp,3,0,True
203b,34,1,1,Slide7.bmp,3,1,True
203b,35,1,1,Slide17.bmp,3,0,False
203b,36,1,0,Slide10.bmp,3,0,True
203b,37,1,0,Slide16.bmp,3,1,False
203b,38,1,1,Slide19.bmp,3,0,False
203b,39,1,1,Slide2.bmp,3,0,False
203b,40,1,1,Slide12.bmp,3,1,True
207b,1,0,0,Slide14.bmp,2,1,False
207b,2,0,0,Slide7.bmp,2,1,False
207b,3,0,0,Slide12.bmp,2,1,False
207b,4,0,0,Slide15.bmp,2,0,True
207b,5,0,1,Slide5.bmp,2,1,True
207b,6,0,0,Slide10.bmp,2,0,True
